account,reel_url
davi_maia,https://www.instagram.com/davimaialima/reel/C7-QuuvvBya/
davi_maia,https://www.instagram.com/davimaialima/reel/C7FMH_jpLCc/
davi_maia,https://www.instagram.com/davimaialima/reel/C7WiRauu7JD/
davi_maia,https://www.instagram.com/davimaialima/reel/C7m6mybPvw9/
davi_maia,https://www.instagram.com/davimaialima/reel/C8H4p37pHmI/
davi_maia,https://www.instagram.com/davimaialima/reel/C8X5TBWP-iF/
davi_maia,https://www.instagram.com/davimaialima/reel/C8dfGq4p0Bh/
davi_maia,https://www.instagram.com/davimaialima/reel/C8hc5-Yu02d/
davi_maia,https://www.instagram.com/davimaialima/reel/C8vFF2iv7wm/
davi_maia,https://www.instagram.com/davimaialima/reel/CA4HSy-Jzqc/
davi_maia,https://www.instagram.com/davimaialima/reel/CAFlqI4JVKE/
davi_maia,https://www.instagram.com/davimaialima/reel/CAKrgEDpvXa/
davi_maia,https://www.instagram.com/davimaialima/reel/CAq4F9zJEDj/
davi_maia,https://www.instagram.com/davimaialima/reel/CAsvJPJJ-xr/
davi_maia,https://www.instagram.com/davimaialima/reel/CAx1HcCprEJ/
davi_maia,https://www.instagram.com/davimaialima/reel/CBEkp6bF8fQ/
davi_maia,https://www.instagram.com/davimaialima/reel/CBO2wqopO48/
davi_maia,https://www.instagram.com/davimaialima/reel/CBQWPrrl8P0/
davi_maia,https://www.instagram.com/davimaialima/reel/CBTxRmhlhqk/
davi_maia,https://www.instagram.com/davimaialima/reel/CBlK7fyJbB3/
davi_maia,https://www.instagram.com/davimaialima/reel/CByunBVJEzG/
davi_maia,https://www.instagram.com/davimaialima/reel/CCW5ShzlXZA/
davi_maia,https://www.instagram.com/davimaialima/reel/CD6m2kXJB8w/
davi_maia,https://www.instagram.com/davimaialima/reel/CD8v8G8J15-/
davi_maia,https://www.instagram.com/davimaialima/reel/CDFVQi0pol2/
davi_maia,https://www.instagram.com/davimaialima/reel/CDNE1pmpqxI/
davi_maia,https://www.instagram.com/davimaialima/reel/CDw2VxeJB5y/
