ANO_ELEICAO,SG_UF,CD_MUNICIPIO,municipio_original,zona,secao,numero_local_votacao,nome_local_votacao,endereco,regiao_estimada,DS_CARGO,NR_VOTAVEL,NM_VOTAVEL,SQ_CANDIDATO,votos_parceiro
2022,AL,28819,TAQUARANA,45,79,1015,GRUPO ESCOLAR SANTOS FERRAZ,RUA ANTONIO MADEIRO S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28215,OURO BRANCO,50,79,1082,ESCOLA ESTADUAL PROF.ª JOANITA DE MELO,RUA CORONEL LUCENA,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,28517,QUEBRANGULO,28,7,1082,ESCOLA MUNICIPAL DESEMBARGADOR TENÓRIO,"RUA 15 DE NOVEMBRO, SN",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28010,MATRIZ DE CAMARAGIBE,12,209,1031,COLEGIO MUNIZ FALCAO,RUA DR ANTONIO MANOEL DOS SANTOS S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,10
2022,AL,27871,MAJOR ISIDORO,31,44,1023,ESCOLA DE 1 GRAU CONSTANCA DE GOES MONTEIRO,RUA SARGENTO BENEVIDES MONTE S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27413,COLÔNIA LEOPOLDINA,16,99,1058,GRUPO ESCOLAR ARISTEU DE ANDRADE,RUA 16 DE JULHO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,11
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,105,1074,COLÉGIO ESTADUAL HUMBERTO MENDES,AV GOV MUNIZ FALCÃO 701,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,3,45,1082,ESCOLA ESTADUAL JOÃO PAULO II,"RUA MANOEL  INACIO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28215,OURO BRANCO,50,66,1031,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL RUI PALMEIRA,"RUA 7 DE SETEMBRO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27855,MACEIÓ,33,301,1201,COLÉGIO ZUMBI DOS PALMARES,"CJ ROSANE COLLOR, QD M, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27057,ARAPIRACA,22,463,1597,ESCOLA PROFESSORA IZAURA ANTÔNIA LISBOA,RUA ANTÔNIO MARROQUIM S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,354,1821,UNIT - CENTRO UNIVERSITÁRIO TIRADENTES (ANTIGA FITS),"AV GUSTAVO PAIVA, 5017",5017,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,3,207,1376,ESCOLA EST. PROFª ADEILZA MARIA OLIVEIRA,"RUA DO CAMPO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27855,MACEIÓ,1,416,1635,CEAGB - ESCOLA ESTADUAL PRINCESA IZABEL,"AV. FERNANDES LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,33,171,1155,COLÉGIO DOM BOSCO (ANTIGO COLÉGIO CARVALHO),RUA EURICO AYRES N. 131,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28010,MATRIZ DE CAMARAGIBE,12,196,1023,ESCOLA ESTADUAL SATURNINO DE SOUZA,"RUA DR. LUIZ MOREIRA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,11
2022,AL,27855,MACEIÓ,2,156,2062,UNIVERSIDADE ESTADUAL DE ALAGOAS (UNEAL) - CAMPUS VI,"RUA PEDRO AMÉRICO, S/N, POÇO",POCO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28819,TAQUARANA,45,78,1015,GRUPO ESCOLAR SANTOS FERRAZ,RUA ANTONIO MADEIRO S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27855,MACEIÓ,54,474,1678,ESCOLA PROFª MARIA CARMELITA CARDOSO GAMA (CAIC-UFAL),"CAMPUS A.C.SIMOES, BR 104, KM 14, CIDADE UNIVERSITARIA",CIDADE UNIVERSITARIA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,28576,SANTA LUZIA DO NORTE,8,96,1023,ESC MUN PROF IOLANDA ROMEIRO LOPES,"RUA TIRADENTES, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,53
2022,AL,27413,COLÔNIA LEOPOLDINA,16,113,1066,GRUPO ESCOLAR JOAQUIM LUIZ DA SILVA,RUA PADRE FRANCISCO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27596,IBATEGUARA,16,8,1066,GRUPO ESCOLAR MUNICIPAL JOAO FRANCISCO DE ARAUJO,RUA CEL. JOAO BEZERRA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,155,2062,UNIVERSIDADE ESTADUAL DE ALAGOAS (UNEAL) - CAMPUS VI,"RUA PEDRO AMÉRICO, S/N, POÇO",POCO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27057,ARAPIRACA,55,153,1120,ESCOLA DE ENSINO FUND. EM TEMPO INTEGRAL PROF.BENILDO BARBOSA MEDEIROS,"RUA ENGENHEIRO CAMILO COLLIER, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,54,262,1210,ESCOLA ESTADUAL DRA. EUNICE DE LEMOS CAMPOS,"AV. GARCA TORTA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,28657,SÃO JOSÉ DA LAJE,16,78,1155,ESCOLA ESTADUAL PADRE TEOFANES AUGUSTO DE ARAUJO BARROS,"RUA ANTONIO MATEUS CORREIA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27057,ARAPIRACA,55,75,1031,ESCOLA DE 1 E 2 GRAUS ROSA MISTICA,RUA ESTUDANTE JOSÉ DE OLIVEIRA LEITE S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28878,VIÇOSA,5,83,1198,ESCOLA MUNICIPAL PEDRO CARNAUBA,"RUA PEDRO SILVA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27596,IBATEGUARA,16,19,1163,ESCOLA  MUNICIPAL ELISA CALDAS,RUA DR. OSCAR GORDILHO,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27030,ANADIA,48,133,1210,CRECHE DR. LUIZ FERREIRA DE SOUZA,RUA DR. QUINTELA CAVALCANTE,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28533,RIO LARGO,15,253,1546,ESCOLA MUNICIPAL DR. GUSTAVO PAIVA,"CJ BARNABÉ OITICICA II, SN, MATA DO ROLO",MATA DO ROLO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,66
2022,AL,27014,ÁGUA BRANCA,39,32,1155,ESCOLA MUNICIPAL MANOEL RAIMUNDO GOMES,RUA ODILON BRANDÃO - NUMERO 22.,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,33,82,1040,ESCOLA ESTADUAL PROF. REMI LIMA,"RUA SAO JOSE, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27855,MACEIÓ,54,496,1708,ESCOLA ESTADUAL OTACÍLIO HOLANDA DE ANDRADE,"RUA SAO LUIZ, N 09",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,9
2022,AL,27952,MARIBONDO,48,192,1031,GRUPO ESCOLAR ANTONIO BOMFIM,RUA TERCILA BOMFIM S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,44,1090,ESCOLA DE ENSINO FUNDAMENTAL KATIA PIMENTEL ASSUNCAO,"RUA BRENO CANSANCAO, 788",788,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,3,120,1805,ESCOLA MUN. CLAUDINETE BATISTA,"RUA ARY PITOMBO, N 290",290,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27553,FLEXEIRAS,53,92,1031,GINASIO GUILHERME CALHEIROS,RUA CEL. ALCANTARA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28452,PORTO CALVO,14,102,1279,10ª COORDENADORIA DE EDUCAÇÃO DO ESTADO DE ALAGOAS,RUA PROFESSOR GUEDES DE MIRANDA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,27871,MAJOR ISIDORO,31,42,1023,ESCOLA DE 1 GRAU CONSTANCA DE GOES MONTEIRO,RUA SARGENTO BENEVIDES MONTE S/N ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27073,ATALAIA,6,85,1414,CENTRO DE EDUCAÇÃO INFANTIL PROF. GÉLIO MALHEIROS DE MIRANDA CABRAL,"LOTEAMENTO JOSÉ PAULINO, S/N,",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28096,MURICI,9,68,1090,GRUPO ESCOLAR PEDRO TENORIO RAPOSO,RUA PRESIDENTE KENEDY SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27855,MACEIÓ,54,10,1015,ESCOLA ESTADUAL ALFREDO GASPAR DE MENDONCA,"CONJ. EUSTAQUIO GOMES DE MELO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,28258,PALMEIRA DOS ÍNDIOS,10,69,1112,ESCOLA DE 1 GRAU ESTADO DE NOVA GERSEY,RUA SEBASTIÃO LIMA SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27910,MARAVILHA,50,88,1066,ESCOLA MANOEL SERAFIM BARBOSA,POVOADO CEDRO,CEDRO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,281,1368,ESCOLA ESTADUAL LUIZ CAMPOS TEIXEIRA,"RUA CAMPOS TEIXEIRA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27057,ARAPIRACA,22,37,1120,COLÉGIO QUINTELA CAVALCANTE,AV. VENTURA DE FARIAS S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,25,1074,ESCOLA DE ENSINO FUNDAMENTAL ARNON AFFONSO DE FARIAS MELLO,"CONJ. JOSE DA SILVA PEIXOTO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,13
2022,AL,27472,DELMIRO GOUVEIA,40,59,1295,ESCOLA JOSE BEZERRA DA SILVA,RUA JOANA ANGELICA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28290,PASSO DE CAMARAGIBE,12,63,1228,ESCOLA NOSSA SENHORA DAS CANDEIAS,POVOADO BOM DESPACHO,BOM DESPACHO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,54,374,1520,ESCOLA ESTADUAL MARIA IVONE,CONUNTO INOCOOP,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,28754,SÃO SEBASTIÃO,49,63,1422,ESCOLA DE ENSINO FUNDAMENTAL PROFESSORA MARIA QUEIROZ FERRO,"RUA VEREADOR ANTONIO ABILIO DE LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27855,MACEIÓ,2,39,1090,ESCOLA DE ENSINO FUNDAMENTAL KATIA PIMENTEL ASSUNCAO,"RUA BRENO CANSANCAO, 788",788,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,7
2022,AL,28878,VIÇOSA,5,80,1198,ESCOLA MUNICIPAL PEDRO CARNAUBA,"RUA PEDRO SILVA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27413,COLÔNIA LEOPOLDINA,16,108,1066,GRUPO ESCOLAR JOAQUIM LUIZ DA SILVA,RUA PADRE FRANCISCO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,28533,RIO LARGO,15,217,1430,ESCOLA MUNICIPAL DE EDUCAÇÃO BASICA INDUSTRIAL LUIGI BAUDUCCO,"AVENIDA PASTOR JOSUE LINS CONJUNTO CRUZEIRO DO SUL, C RESIDENCIAL",CRUZEIRO DO SUL,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,44
2022,AL,27855,MACEIÓ,33,287,1279,ESCOLA ESTADUAL PROFª. IRENE GARRIDO,"RUA G, QD 3, S/N, CONJ. DUBEAUX  LEAO",CONJ. DUBEAUX LEAO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28835,TRAIPU,20,73,1368,GINÁSIO DE ESPORTES DA ESCOLA PROF. AVELINA DO CARMO,RUA ISAAC PEREIRA NETO,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28614,SANTANA DO MUNDAÚ,21,164,1180,ESCOLA DE ENSINO FUNDAMENTAL MONSENHOR CLOVES DUARTE DE BARROS,RUA DR. MUNIZ FALCAO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,3,287,1481,ESCOLA EST. PROF. LIBERALINO BOMFIM DE OLIVEIRA,"RUA DO CRAVO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28738,SÃO MIGUEL DOS MILAGRES,12,177,1031,ESCOLA ESTADUAL DE PORTO DA RUA - ZUZA CALU,"AV FRANCISCO LIMA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27073,ATALAIA,6,64,1236,ESCOLA ANTONIO AMANCIO DE MELO BASTOS,LOTEAMENTO SANTA INEZ SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28274,PÃO DE AÇÚCAR,11,13,1252,UME MINISTRO AUGUSTO DE FREITAS MACHADO,POVOADO LAGOA DE PEDRA,LAGOA DE PEDRA,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,54,150,1163,ESCOLA ESTADUAL DRA. MARIA JOSE DE MELO (CAIC-BENEDITO BENTES),"RUA BELO HORIZONTE, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27057,ARAPIRACA,22,512,1716,ESCOLA DE ENSINO FUNDAMENTAL CLEONICE BARBOSA DE ALMEIDA,CONJUNTO BRISA DO LAGO - OLHO DAGUA DOS CAZUZINHO,BRISA DO LAGO - OLHO DAGUA DOS CAZUZINHO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,2,339,1562,COLÉGIO SANTA URSULA,RUA PIO XII,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28037,MESSIAS,9,101,1090,ESCOLA SANDRA LÚCIA DE OLIVEIRA SILVA,CJ. JARBAS MAYA DE OMENA,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,29
2022,AL,27596,IBATEGUARA,16,56,1171,SECRETARIA DE EDUCAÇÃO DE IBATEGUARA,RUA CORONEL JOÃO BEZERRA,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27979,MAR VERMELHO,5,17,1040,ESCOLA DE 1 GRAU PROFESSOR SILVERIO LINS,PRACA CRISTO REDENTOR SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,8
2022,AL,27251,CAJUEIRO,5,128,1040,ESCOLA ESTADUAL INAURA CASADO COSTA,RUA 22 DE MAIO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27596,IBATEGUARA,16,13,1082,GRUPO ESCOLAR MUNICIPAL MUNIZ FALCAO,RUA QUINTINO DE HOLANDA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,33,89,1066,ESCOLA ESTADUAL PROF. BENEDITA DE CASTRO LIMA,"RUA SANTA RITA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27855,MACEIÓ,3,34,1449,ESCOLA EST. JORNALISTA FREITAS NETO,"RUA DR. OSWALDO CRUZ, 150",150,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,1,382,1716,ESCOLA ESTADUAL JOSEFA DA CONCEICAO COSTA,"RUA PAO DE ACUCAR, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28690,SÃO LUÍS DO QUITUNDE,17,48,1031,GRUPO ESCOLAR DEMOCRITO SARMENTO,DR FERNANDO SARMENTO SN,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,27057,ARAPIRACA,55,48,1015,GRUPO ESCOLAR TIBÚRCIO VALERIANO DA SILVA,RUA PRESIDENTE DUTRA S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,1,419,1686,SEST/SENAT,"RUA EDILSON LINS DE ARAUJO, 500",500,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28371,PILAR,8,55,1252,ESC MUN JARBAS PASSARINHO - ESCOLA BILINGUE (PROF PETRONIO VIANA),"RUA DO ARAME, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28711,SÃO MIGUEL DOS CAMPOS,18,84,1066,ESCOLA ANA LINS,RUA SENADOR MAXIMO 135,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28851,UNIÃO DOS PALMARES,21,46,1040,ESCOLA MUNICIPAL JAIRO CORREIA VIANA,RUA TAVARES BASTOS 206,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27219,BRANQUINHA,9,9,1180,ESCOLA DEMÓCRITO JOSÉ,"CJ. RES. RAIMUNDO NONATO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27057,ARAPIRACA,22,538,1597,ESCOLA PROFESSORA IZAURA ANTÔNIA LISBOA,RUA ANTÔNIO MARROQUIM S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,28878,VIÇOSA,5,72,1058,COLEGIO NORMAL JOAQUIM DIEGUES,RUA MOTA LIMA SN ,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,11
2022,AL,27855,MACEIÓ,54,394,1520,ESCOLA ESTADUAL MARIA IVONE,CONUNTO INOCOOP,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,27855,MACEIÓ,1,500,1988,ESCOLA PADRE PIERRE VIGNE,RUA JOEL VIEIRA DOS ANJOS 358,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,28274,PÃO DE AÇÚCAR,11,84,1015,UNIDADE MUNICIPAL DE ENSINO MARIA TAVARES PINTO,"RUA CÔNEGO JASSON SOUTO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27855,MACEIÓ,3,361,1716,GINÁSIO DO SESI TRAPICHE,"AVENIDA SIQUEIRA CAMPOS, 1900",1900,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,3
2022,AL,28690,SÃO LUÍS DO QUITUNDE,17,85,1147,GRUPO ESTADUAL PROFA MARIA MARGARIDA DA SILVA PUGLIESE,RUA COELHO SARMENTO,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27855,MACEIÓ,54,503,1694,ESCOLA MUNICIPAL MARIA CECILIA PONTES CARNAÚBA,AV. GILBERTO SOARES PINTO,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,5
2022,AL,27057,ARAPIRACA,22,536,1708,ESCOLA DE ENSINO FUNDAMENTAL LOJA MAÇONICA,RUA JOSÉ CLOVIS R. DE BARROS,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,54,318,1643,ESCOLA MUN. GASTONE LÚCIA DE CARVALHO BELTRÃO,"CONJ. JARDIM ROYAL - MODULO II - QD Q, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,6
2022,AL,27855,MACEIÓ,3,168,1341,ESCOLA ESTADUAL CAPITÃO ÁLVARO VICTOR,"PRACA DO CRUZEIRO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,27472,DELMIRO GOUVEIA,40,68,1392,"WATSON DE GUSMAO, ESCOLA DE 1 E 2 GRAUS","RUA HENRIQUE DIAS, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27855,MACEIÓ,3,193,1961,ESCOLA MUN. PROF. DERALDO CAMPOS,"RUA TENENTE MOISÉS S. FIRMINO, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,2
2022,AL,27294,CAMPO GRANDE,20,128,1058,ESCOLA DE 1 E 2 GRAUS DOUGLAS APRATTO,RUA VEREADOR VERIDIANO FERNANDES S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,9
2022,AL,27855,MACEIÓ,54,249,1210,ESCOLA ESTADUAL DRA. EUNICE DE LEMOS CAMPOS,"AV. GARCA TORTA, S/N",NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,4
2022,AL,28673,SÃO JOSÉ DA TAPERA,51,46,1023,ESCOLA DE 1º E 2º GRAUS JOÃO PAULO II,RUA PROFESSORA AGRIPINA DE MELO S/N,NÃO INFORMADO,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,1
2022,AL,28533,RIO LARGO,15,185,1295,GRUPO ESCOLAR MANOEL SOARES DE SOUZA,VILA RAUL S/N,RAUL S,Deputado Estadual,11789,GABRIELA CRISTINA GONCALVES DA SILVA CORDEIRO,20001636056,78
