municipio,codigo_tse_municipio,numero,vereador,nome_urna,partido,nome_partido,situacao,votos,rank_vereador_municipio,eleitorado_2024,populacao_estimada_2024,indice_estrategico_pct,prioridade_final,prefeito,partido_municipio,grupo_politico,relacao_davi,score_articulacao,percentual_votos_municipio,potencial_transferencia_conservador_20pct,potencial_transferencia_moderado_35pct,potencial_transferencia_alto_50pct,potencial_politico_vereador,indice_influencia_vereador,grupo_politico_original,total_votos_vereadores_municipio,percentual_votos_municipio_corrigido,grupo_politico_padronizado,meta_votos_davi_2026,taxa_conversao_conservadora,taxa_conversao_intermediaria,taxa_conversao_maxima,contribuicao_davi_10pct,contribuicao_davi_15pct,contribuicao_davi_20pct,percentual_meta_davi_10pct,percentual_meta_davi_15pct,percentual_meta_davi_20pct,potencial_eleitoral_vereador,score_politico_calculado,metodologia_contribuicao,metodologia_score_politico,tooltip_contribuicao_corrigida,potencial_transferencia_conservador_10pct,potencial_transferencia_moderado_15pct,potencial_transferencia_maximo_20pct,ranking_contribuicao_davi,acumulado_davi_10pct,acumulado_davi_15pct,acumulado_davi_20pct,percentual_meta_acumulado_10pct,percentual_meta_acumulado_15pct,percentual_meta_acumulado_20pct
COQUEIRO SECO,27430,12000,MARCOS ANDRE DA SILVA SANTOS,MARCOS ANDRE,PDT,Partido Democrático Trabalhista,ELEITO POR QP,155,8,5582,5700,0.21305350841435,Monitoramento,JADIELSON SILVA DO NASCIMENTO,MDB,não_classificado,não_classificado,25.21,2.78,31,23,31,Médio,5.37,não_classificado,2052,7.5536,SEM GRUPO,60000,0.1,0.15,0.2,16,23,31,0.0267,0.0383,0.0517,RESIDUAL,40,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MARCOS ANDRE DA SILVA SANTOS. em COQUEIRO SECO. recebeu 155 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 16 votos no cenário conservador de 10%. 23 no cenário intermediário de 15% e 31 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,16,23,31,1365,107635,161476,215314,179.39,269.13,358.86
PINDOBA,28398,11000,NEYRDE DE SOUZA MENDONCA,NEYRDE DO ALOISIO,PP,PROGRESSISTAS,ELEITO POR QP,154,5,2989,2786,0.11160409878201,Monitoramento,JOSÉ CICERO CARDOSO COSTA,REPUBLICANOS,não_classificado,não_classificado,25.11,5.15,31,23,31,Alto,6.63,não_classificado,1958,7.8652,SEM GRUPO,60000,0.1,0.15,0.2,15,23,31,0.025,0.0383,0.0517,RESIDUAL,40,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,NEYRDE DE SOUZA MENDONCA. em PINDOBA. recebeu 154 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 23 no cenário intermediário de 15% e 31 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,23,31,1366,107650,161499,215345,179.42,269.17,358.91
CAPELA,27332,20456,CLESIVAN RODRIGUES DO NASCIMENTO,CLESIVAN RODRIGUES,PODE,Podemos,NÃO ELEITO,154,12,13391,15068,0.52409348323462,Monitoramento,THIAGO DE MEDEIROS MOURA,MDB,não_classificado,não_classificado,25.52,1.15,31,23,31,Baixo,4.62,não_classificado,6447,2.3887,SEM GRUPO,60000,0.1,0.15,0.2,15,23,31,0.025,0.0383,0.0517,RESIDUAL,30,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,CLESIVAN RODRIGUES DO NASCIMENTO. em CAPELA. recebeu 154 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 23 no cenário intermediário de 15% e 31 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,23,31,1367,107665,161522,215376,179.44,269.2,358.96
RIO LARGO,28533,22333,WYRACIELLY GABRIELE FIRMINO PEREIRA,GABY,PL,Partido Liberal,NÃO ELEITO,153,27,67172,97435,2.83253283979211,Alta Prioridade,PEDRO CARLOS DA SILVA NETO,PP,não_classificado,não_classificado,72.83,0.23,31,23,31,Baixo,11.9,não_classificado,29810,0.5133,SEM GRUPO,60000,0.1,0.15,0.2,15,23,31,0.025,0.0383,0.0517,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,WYRACIELLY GABRIELE FIRMINO PEREIRA. em RIO LARGO. recebeu 153 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 23 no cenário intermediário de 15% e 31 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,23,31,1368,107680,161545,215407,179.47,269.24,359.01
ANADIA,27030,13000,JOSE GLAUCO DOS SANTOS,GLAUCO DA SAÚDE,PT,Partido dos Trabalhadores,NÃO ELEITO,153,10,13178,14193,0.50983815592781,Monitoramento,PAULO VICTOR PEREIRA ROCHA,PP,não_classificado,não_classificado,25.51,1.16,31,23,31,Baixo,4.62,não_classificado,7182,2.1303,SEM GRUPO,60000,0.1,0.15,0.2,15,23,31,0.025,0.0383,0.0517,RESIDUAL,30,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JOSE GLAUCO DOS SANTOS. em ANADIA. recebeu 153 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 23 no cenário intermediário de 15% e 31 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,23,31,1369,107695,161568,215438,179.49,269.28,359.06
ARAPIRACA,27057,77222,ALIETE DE OLIVEIRA SILVA,IRMÃ ALIETE,SOLIDARIEDADE,Solidariedade,NÃO ELEITO,152,65,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,0.1,30,23,30,Baixo,14.34,não_classificado,76514,0.1987,SEM GRUPO,60000,0.1,0.15,0.2,15,23,30,0.025,0.0383,0.05,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,ALIETE DE OLIVEIRA SILVA. em ARAPIRACA. recebeu 152 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 23 no cenário intermediário de 15% e 30 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,23,30,1370,107710,161591,215468,179.52,269.32,359.11
UNIÃO DOS PALMARES,28851,55000,ALESSANDRO FERREIRA DE MENDONÇA,LÉO DA LOURDES,PSD,Partido Social Democrático,NÃO ELEITO,152,21,48920,60874,1.96891077098367,Média Prioridade,JOSÉ IRAN MENEZES DA SILVA JUNIOR,MDB,não_classificado,não_classificado,51.97,0.31,30,23,30,Baixo,8.56,não_classificado,22246,0.6833,SEM GRUPO,60000,0.1,0.15,0.2,15,23,30,0.025,0.0383,0.05,RESIDUAL,30,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,ALESSANDRO FERREIRA DE MENDONÇA. em UNIÃO DOS PALMARES. recebeu 152 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 23 no cenário intermediário de 15% e 30 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,23,30,1371,107725,161614,215498,179.54,269.36,359.16
MACEIÓ,27855,10222,KAYO GUSTAVO FRAGOSO CARNEIRO DA CUNHA,KAYO FRAGOSO,REPUBLICANOS,REPUBLICANOS,NÃO ELEITO,151,158,632812,994464,27.397829079873947,Alta Prioridade,JOAO HENRIQUE HOLANDA CALDAS,PL,não_classificado,não_classificado,82.4,0.02,30,23,30,Baixo,20.59,não_classificado,241387,0.0626,SEM GRUPO,60000,0.1,0.15,0.2,15,23,30,0.025,0.0383,0.05,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,KAYO GUSTAVO FRAGOSO CARNEIRO DA CUNHA. em MACEIÓ. recebeu 151 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 23 no cenário intermediário de 15% e 30 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,23,30,1372,107740,161637,215528,179.57,269.4,359.21
RIO LARGO,28533,22222,SYLVAN MOISÉS LOPES DOS SANTOS SILVA,SYLVAN MOISÉS,PL,Partido Liberal,NÃO ELEITO,151,28,67172,97435,2.83253283979211,Alta Prioridade,PEDRO CARLOS DA SILVA NETO,PP,não_classificado,não_classificado,72.83,0.22,30,23,30,Baixo,11.9,não_classificado,29810,0.5065,SEM GRUPO,60000,0.1,0.15,0.2,15,23,30,0.025,0.0383,0.05,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,SYLVAN MOISÉS LOPES DOS SANTOS SILVA. em RIO LARGO. recebeu 151 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 23 no cenário intermediário de 15% e 30 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,23,30,1373,107755,161660,215558,179.59,269.43,359.26
POÇO DAS TRINCHEIRAS,28436,15888,ANGELA MARIA SOARES OLIVEIRA,PROFESSORA ANGINHA,MDB,Movimento Democrático Brasileiro,NÃO ELEITO,151,15,11129,12974,0.43976823063316,Monitoramento,JOSE VALMIRO GOMES DA COSTA,MDB,não_classificado,não_classificado,25.44,1.36,30,23,30,Baixo,4.7,não_classificado,6075,2.4856,SEM GRUPO,60000,0.1,0.15,0.2,15,23,30,0.025,0.0383,0.05,RESIDUAL,30,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,ANGELA MARIA SOARES OLIVEIRA. em POÇO DAS TRINCHEIRAS. recebeu 151 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 23 no cenário intermediário de 15% e 30 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,23,30,1374,107770,161683,215588,179.62,269.47,359.31
ARAPIRACA,27057,10400,MARIA MARGARETE DOS ANJOS RIBEIRO,MAGAL LEGAL,REPUBLICANOS,REPUBLICANOS,NÃO ELEITO,150,66,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,0.1,30,22,30,Baixo,14.34,não_classificado,76514,0.196,SEM GRUPO,60000,0.1,0.15,0.2,15,22,30,0.025,0.0367,0.05,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,MARIA MARGARETE DOS ANJOS RIBEIRO. em ARAPIRACA. recebeu 150 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 22 no cenário intermediário de 15% e 30 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,22,30,1375,107785,161705,215618,179.64,269.51,359.36
SÃO MIGUEL DOS CAMPOS,28711,25444,ELUSA RODRIGUES DA COSTA,PROFESSORA ELUSA,PRD,Partido Renovação Democrática,NÃO ELEITO,150,19,43990,53391,1.7579287568954198,Alta Prioridade,GEORGE CLEMENTE VIEIRA,MDB,não_classificado,não_classificado,71.76,0.34,30,22,30,Baixo,11.48,não_classificado,19607,0.765,SEM GRUPO,60000,0.1,0.15,0.2,15,22,30,0.025,0.0367,0.05,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,ELUSA RODRIGUES DA COSTA. em SÃO MIGUEL DOS CAMPOS. recebeu 150 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 22 no cenário intermediário de 15% e 30 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,22,30,1376,107800,161727,215648,179.67,269.54,359.41
RIO LARGO,28533,22123,FERNANDO HECTON DO NASCIMENTO SOUZA,NALDINHO MOTOS,PL,Partido Liberal,NÃO ELEITO,149,29,67172,97435,2.83253283979211,Alta Prioridade,PEDRO CARLOS DA SILVA NETO,PP,não_classificado,não_classificado,72.83,0.22,30,22,30,Baixo,11.9,não_classificado,29810,0.4998,SEM GRUPO,60000,0.1,0.15,0.2,15,22,30,0.025,0.0367,0.05,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,FERNANDO HECTON DO NASCIMENTO SOUZA. em RIO LARGO. recebeu 149 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 22 no cenário intermediário de 15% e 30 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,22,30,1377,107815,161749,215678,179.69,269.58,359.46
PENEDO,28339,11456,JAILSON BARBOSA SANTOS,JAILSON DO MANIBU,PP,PROGRESSISTAS,NÃO ELEITO,149,18,44517,60189,1.83636305682454,Alta Prioridade,RONALDO PEREIRA LOPES,MDB,não_classificado,não_classificado,71.84,0.33,30,22,30,Baixo,11.51,não_classificado,15743,0.9465,SEM GRUPO,60000,0.1,0.15,0.2,15,22,30,0.025,0.0367,0.05,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JAILSON BARBOSA SANTOS. em PENEDO. recebeu 149 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 22 no cenário intermediário de 15% e 30 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,22,30,1378,107830,161771,215708,179.72,269.62,359.51
PINDOBA,28398,10222,LUCIANO FIDELIS DA COSTA,LUCIANO FIDELIS,REPUBLICANOS,REPUBLICANOS,ELEITO POR QP,148,6,2989,2786,0.11160409878201,Monitoramento,JOSÉ CICERO CARDOSO COSTA,REPUBLICANOS,não_classificado,não_classificado,25.11,4.95,30,22,30,Médio,6.52,não_classificado,1958,7.5587,SEM GRUPO,60000,0.1,0.15,0.2,15,22,30,0.025,0.0367,0.05,RESIDUAL,40,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,LUCIANO FIDELIS DA COSTA. em PINDOBA. recebeu 148 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 22 no cenário intermediário de 15% e 30 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,22,30,1379,107845,161793,215738,179.74,269.65,359.56
ARAPIRACA,27057,13000,JOÃO JOSÉ MARQUES DA SILVA,JOÃOZINHO BRAÚNA,PT,Partido dos Trabalhadores,NÃO ELEITO,146,67,155982,243661,6.73965243482755,Alta Prioridade,JOSE LUCIANO BARBOSA DA SILVA,MDB,não_classificado,não_classificado,81.74,0.09,29,22,29,Baixo,14.33,não_classificado,76514,0.1908,SEM GRUPO,60000,0.1,0.15,0.2,15,22,29,0.025,0.0367,0.0483,RESIDUAL,36,"Contribuição corrigida: votos nominais do vereador em 2024 multiplicados por 10%, 15% e 20%. O cenário de 20% é o teto operacional. Nenhum vereador pode contribuir, na estimativa, com mais votos do que recebeu.",Score 0-100: até 40 pontos por porte eleitoral; até 25 por percentual de votos no município; até 20 por prioridade territorial; até 15 por grupo político classificado.,JOÃO JOSÉ MARQUES DA SILVA. em ARAPIRACA. recebeu 146 votos em 2024. Pela metodologia corrigida. a contribuição potencial para Davi é calculada como conversão de parte desses próprios eleitores: 15 votos no cenário conservador de 10%. 22 no cenário intermediário de 15% e 29 no teto operacional de 20%. No cenário máximo. isso representa 0.05% da meta de 60.000 votos.,15,22,29,1380,107860,161815,215767,179.77,269.69,359.61
